comments,label
"Son khá là mềm môi và đỡ khô hơn những loại son lì mình từng dùng, lại chẳng thể nào là fake đc nên son quá đỉnh <33",0
"Date 2022
Shop giao hàng nhanh
son màu đẹp. 
đóng gói chắc chắn",0
"Giao hàng hơi lâu 
Đóng hói sản phẩm chắc chắn
Chất lượng oke",2
Chất lượng tuyệt vờiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,0
Rất ưng . Đã mua may 20 gio thêm cây 24 👍👍👍. Đẹp ạ . Mình châm hơn 3ce luônnnnnnnnnnmmnmmmmmmmgxgfzfjgzvbjhfx vbhdbmmncs ghnvchjkuhbbxsfcbnkkbvczs bnjh,0
"Son đẹp, màu rất ưng. Chất son xịn, đóng gói kĩ càng. Nên mua nha.",0
"Son siêu tốt, siêu đẹp, siêu xinh, giao hàng nhanh ạ, lần sau sẽ ủng hộ sốp hihi",0
Màu son lên rất đẹp đã mua rất nhiều lần,0
"Son màu chuẩn, chất son mướt, lâu trôi. 😍",0
Son lì đẹp đóng gói chắc chắc vì mùa dịch nên ship hơi lâu nên mua nha mn,0
"Son quá nhanh trôi, k ăn uống gì tầm 3h là đã xuống màu rất nhiều chỉ còn khoảng 30%. Nói chung khá thất vọng",1
Trời ơi!!! Đepj dã man luôn ❤️ mua hàng ở Shy007 yên tâm lắm mn ơi ❤️ mua màu nào chuẩn màu đấy 😊 thích lắm! Gói gém cẩn thận nhiệt tình tư vấn ❤️❤️❤️ ưng lắmmmm,0
"giao hàng nhanh, vì là shoppee mall nên vô cùng yên tâm về chất lượng, son bám lâu phù hợp cho bạn nào muốn đi bơi, khi ăn cũng không bị trôi quá nhiều mà vẫn còn một lớp base khá tự nhiên trên môi",0
"Màu A5 đỏ cam có pha nâu, lúc mới đánh hơi đậm màu tí, có mùi nhẹ hehe",0
"Dong goi sp dep, nhin chac chan, se ung ho shop them, se review sau khi xai.",0
"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm rất đẹp và chắc chắn, shop phục vụ rất tốt, rất đáng tiền, thời gian giao hàng rất nhanh",0
Chất son mềm mượt nhưng màu son khi lên môi mình hồng nhiều hơn đỏ,2
Khô r bặm dính dính Check k ra mã vạch Màu ok hợp da trắng. Lỳ chưa kiểm chứng qua ăn uống,2
Mik cảm thấy bình thường so với giá tiền,2
Màu  đẹp  chuẩn. Chụp  lên  thì do ánh sáng  nên màu  nhìn  hơi sáng  hơn.,0
Son chất đẹp mùi thơm dễ chịu nữa. K bị khô môi. Sẽ tiếp tục ủng hộ shop,0
Son hơi khô,1
Đóng gói cẩn thận. Thực sự thích chất và màu son này nên đây là lần thứ 2 mua,0
"Muốn mua màu tươi mà màu này khá trầm  :((((((
Mấy cả ko biết có nếu note trc thì shop có thể gói ít giấy bóng nilon cho mk ko. Đặt mua mỗi ngày vứt đi nhiều nilon quá cũng sót ",2
"mùi sản phẩm hắc, mùi cực kỳ khó chịu, không dùng được đâu mn, bao bì không giống với bao bì chính hãng, không có tem tròn dưới đáy, đây là sản phẩm fake nhé. Thỏi lúc trước mình dùng màu chữ đậm hơn, có tem tròn dưới đáy và chỉ có 4 biểu tượng trên sản phẩm thôi nhé ",1
Son mịn lâu trôi lên màu đẹp..mình mua màu 14 (đỏ )vs 19(màu hồng) nhưng thích màu 14 hơn,0
Son ngon lắm nha mọi ngừiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,0
Son xinhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,0
sản phẩm chưa hài lòng,1
"Chất son tốt, đóng gói sản phẩm rất chắc chắn. Tuy nhiên tôi chỉ đánh giá 1 sao cho sản phẩm này vì tôi đã mua hàng vào đợt được khuyến mãi tặng kèm một túi vải nhưng khi nhận hàng thì không có",1
"Màu lên đẹp và lỳ lắm. Nói chung đây pà cây thứ 2 mình mua, trc mình mua màu 14 đã quá xuất sắc rồi, giờ mua màu 19 cho khác tí thì lại càng xuất sắc.",0
"Son mị, lì, lên màu ổn ",0
"Son đẹp, thơm. Rất rất thích nên mua 3-4 cây rồi",0
"Mình ko thích son này, màu cũng ko hợp với mình. Tưởng thích nhưng lại ko thích chút nào",1
Son lỏng không bám môi. Cảm giác không phải hàng thật,1
"Sản phẩm đóng gói đẹp, lên màu đều, màu tươi, sẽ ủng hộ shop những lần sau ạ 😘",0
Shop giao lộn hàng mình đặt hai thỏi khác nhầu về cùng một loại Màu dễ trôi,1
Mỗi lần đều mua 2 thỏi dùng dần.  Vẫn thích bản này nhất. Chất son nhẹ lì bám và lên màu đẹp :)))))))),0
Mua 2 cây đầu sài rất ok. Giao hàng nhanh. San pham con nguyên. Tới cây thứ 3 vưa moi nhân hàng mở ra đã thay bị bể son bên trong đã chảy ra gần hết. Này chăc do nhà bán,1
"Lần thứ hai mua đồ bên shop. Cứ bị thích phần đóng gói rất chắc chắn k bị ọp ẹp nguyên vẹn phần đóng gói luôn ạ. Sẽ ủng hộ shop lâu dài ❤️❤️😘 Son màu chuẩn chất lượng, đánh thì cứ phải lì mà êm môi k có điểm gì để chê hết ạ",0
Quá là xinh yêu lun ạ. Đóng gói đẹp mà bao bì xinh yêu mà son lên đẹp mềm môi ^^,0
"Giao hàng đầy đủ . Son dưỡng vừa mở ra rất thơm, mùi hơi có vẻ dầu dừa . Tuỳ nhiên, lần thứ hai bôi thấy vón cục và hoàn toàn không còn mùi . Cảm giác như fake vậy ",1
"Mức giá sinh viên chất lượng quá tốt. Mình từng dùng qua màu 12,13,14 ver 3, màu 24 ver 5 và son thỏi nhưng độ lì của ver 3 vẫn nhất. Da ngăm, ít trang điểm như mình thì dùng 13 và 14 phù hợp hơn.",0
"Giao hàng siêu siêu nhanh, son đẹp, không có điểm trừ nào luôn<333",0
"Đóng gói cẩn thận. Son mùi thơm, siêu xinh. Sẽ ủng hộ dài dài mmmm",0
"Hôm nay mới nhận được son, màu siêu xinh luôn. Đánh lòng trong cực đỉnh ấy. Huhu yêu Bbia lắm luôn ;;^;;",0
"Son đẹp cực kì nha, mịn môi, lì lắm luôn. Với giá này mà chất son quá đỉnh, yêu lắm, rất đáng mua. Sẽ ủng hộ shop dài dài ",0
"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm rất đẹp và chắc chắn, thời gian giao hàng rất nhanh, shop phục vụ rất tốt, chất lượng sản phẩm tương xứng với giá tiền, sẽ ủng hộ thêm các sản phẩm khác của shop trong thời gian tới, cho 5 sao!",0
Đóng gói sản phẩm chắc chắn. Đẹp. Vì mua dùm cho bạn nên kh biết cl ntn. Nhưg xem nhiều review thấy ổn,0
Best,0
"Màu 25 siêu xinh, giao hàng siêu nhanh, đóng gói hộp cũng siêu xinh. Rất tuyệt vời. ",0
"Màu đẹp lắm rất ưng í khi nhận hàng có tới 2 túi chống sốc  mà còn được tặng thiệp cute nữa  
Màu 25 rất hiếm nên phải canh từng ngày để mua được ",0
Màu son đẹp. Lên môi lì. Nên sở hữu một thỏi cho tết năm nay. Đóng gói cẩn thận nữa ❤️,0
"Siêu đẹp, siêu ưng luôn
Gửi nhanh mà đóng gói cẩn thận, chắc chắn",0
"Son rất đẹp và ok, màu đẹp khỏi chê luôn ạ. Đóng gói sản phẩm chắc chắn",0
"Son lên màu tự nhiên, rất ưng ý. Cây son thiết kế nhìn xịn xò lắm ",0
"màu 22 đúng chất là màu cam sữa luôn. Chất son bbia thì không còn gì để nói, son lên cực kì mượt mà có ẩm nên không hề bị khô môi, nhưng vì vậy nó sẽ không lì lắm, bù lại đánh nude lại rất đẹp",0
"Son lâu trôi, tẩy da chết hiệu quả. Tuy nhiên, mùi thơm của dầu dừa không mạnh lắm, son cũng hơi cứng",2
"Son đẹp,😍😍 Đặc biệt mình rất thích cách phục vụ của shop, ( Shop làm việc có tâm, có trách nhiệm)😘, Sẽ ủng hộ shop dài dài^^",0
"Son siêu đẹp, siêu mượt. 
Màu tự nhiên, nhẹ nhàng. 
Lớp tint ko # màu son như 1 số loại son #.
Shop cbị và giao hàng siêu nhanh. 
Love Bbia. ❤",0
Siêu lì,0
"Sản phẩm thì 5 sao đáng ra em cho 1 sao tại vì shipper nói chuyện không tôn trọng khách hàng, mà tại giao lại lần 2 cho em tại bị hoãn nên em cho 3 sao, dù sao hàng Auth xịn tốt bao kĩ 💞",2
"Hàng thì ok, nhưng mà shoppe đợt này shipper giao hàng lèn èn quá, gọi cho mình giờ đó giao Hẹn cho đã r kh giao qua ngày sao thì gọi mình tiếp, mình bận đi làm chứ kh ở nhà rảnh nên các bạn shipper cũng hiểu cho mình là hẹn với mình h nào thì giao đúng giờ đó giùm, mong xem lại thái độ làm việc.tks",1
Sp okie ạ. Cảm ơn shop nhiềuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuiuuuuuuuuuuuuuuuuu huhu,0
Son thơm cực lun ạ Lúc đầu mik text thì thấy lên màu cũng ok Nhưng sau khi lau đi thì thấy môi bị khô lại Vì mua son rẻ nên phải chịu thôi Nói chung là son ok phù hợp với giá tiền,0
"Son màu đẹp nhưng khô quá nhanh, giây trước vừa đánh lên môi giây sau đã khô lại, bặm lại rất là dính và khó tán đều môi.",2
"Son xinh lắm nhaaaa, mua 2 thỏi được tặng cái gương màu gold bóng loáng cũng xinh lắm nè",0
"Giao hàng nhanh, đóng gói cẩn thận. Hộp dễ thương. Nhận đồ như dc tặng quà. ",0
"Quá đẹp luôn. Giao hàng siêu nhanh dù từ tận HCM đến miền bắc. Shop đóng gói cẩn thận, kèm thiệp cực dễ thương luôn í. Màu son 25 đẹp, chất mịn, không quá đậm dừ như mình tưởng. Nói chung là rất hài lòng ạ! (  > v <  )b",0
"Sp đẹp, xài ko bị khô môi",0
"Chất lượng sản phẩm tốt, son đẹp với thơm nữa mặc dù giao hàng hơi lâu chút",0
"Gói hàng đẹp, son lên màu cũng đẹp. Tuy giá rẻ nhưng chất lương tuyệt vời. Mình chắc cũng mua lại gần 5 lần màu này rồi.",0
"Đóng gói sản phẩm chắc chắn, nhưng vỏ son có tem dán đã bị bóc không biết son có phải chính hãng hay không vì vỏ son không còn nguyên tem nữa..",1
Son mùi cồn sao ấy mọi người đừng ham rẻ mà mua nhá,1
Son đẹp tuyệt vời... Siêu mịn siêu lì siêu xịnnnnnnnn........,0
"Sản phẩm đc gói cẩn thận kĩ càng, còn được tặng thêm 1 túi tote vải nữa 😌 rate 5*****",0
Chất lượng sản phẩm tuyệt vời đã mua hai lần tại shop và dùng rất oke mọi người nên mua,0
"Chất son mềm, mịm, bám tốt. Rất đáng tiền, sẽ tiếp tục ủng hộ shop",0
Không lì,1
Hộp xinh❤️,0
"Son auth nhưng hàng quá cũ, chỉ còn 8 tháng sử dụng. Giá rẻ thì mình cũng đoán là cận date, vì bữa trước có mua ở shop khác 120k còn hẳn 18 tháng sử dụng, họ còn ghi rõ là cận date. Nay mua áo thun nên mình mua son chung luôn mà về check ra phát bực, 2 cây luôn chứ. Rất không hài lòng, không đáng tiền",1
"Giao hàng nhanh, đóng gói kĩ càng, sản phẩm chất lượng, sẽ tiếp tục ủng hộ shop.............................",0
"Hic mua màu số 8 tưởng màu đỏ rượu, hic thực ra lại là màu nâu nâu giống số 6 :( buồn ghê",1
"Shop giao đúng màu,  không khô môi,  chất son mềm",0
"Màu thì đep nhưng không ăn môi, đánh lên không được đều, trôi thì cực kì nhanh. Tiếc cái màu đẹp😔",2
"Giao nhanh dã man
Chuẩn từng chi tiết
Không cần đánh thử luôn ;)",0
Chất son êm. Mùi dễ chịu mà ăn uống vẫn trôi không lì gì hết,2
"Thỏi đầu tiên mua đến hai lần luôn ạ, màu 25 siêu đẹp, dễ dùng, mịn môi mà không bị khô đâu ạ. Ưng thực sự mà giá rẻ nữa. Highly recommend nhaaaaa",0
"Son lên màu đẹp lắm luôn 😍😍😍
Mùi thơm rất dễ chịu
E rất thk ❤❤❤❤❤",0
"Mình đã nhận được hàng, shop gói hàng rất kĩ :3 ban đầu mình mua màu này cứ nghĩ là sẽ không hợp không ngờ lại rất hợp
Son tô rất thích và rất thơm nha",0
"Chất son đẹp, màu cũng đẹp, bảng màu đa dạng, có nhiều màu trendy lại dễ dùng, các bạn mua nên xem clip swatch màu thực tế tham khảu chứ bảng swatch của hãng khác lắm",0
Không có tặng kèm mẫu thử.,1
"Giao hàng nhanh, hàng chuẩn, đóng gói đẹp, son màu max đẹp nữa",0
"Đóng gói chắc chắn, giao hàng siêu nhanh mà son loại mới lại rất đẹp và bền màu",0
"Son dùng thích, màu xinhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh",0
"Chưa thử màu nên chưa biết như nào nhưng mà đóng gói chắn chắn, đẹp. Liên hệ shop trả lời nhanh chóng, thân thiện.",0
"Son xinh lắm, rất thích, lần sau sẽ ủng hộ shop tiếppppppp =))))))",0
"Tuyệt
Gói cẩn thận.
Hơi buồn vì mua nhiều nhưng chưa lần nào nhận dc quà. Mình thích cái gương bbia quá =)))))",0
Son thơm mùi Cola bám lâu,0
"Đóng gói sản phẩm cẩn thận. Son đẹp, lên màu chuẩn và không bị khô môi ",0
"Đúng loại đang dùng, thank shop 
Giao hàng cũng nhanh nữa ",0
"Giao hàng nhanh. Màu son rất đẹp, tô lên mềm môi dễ chịu ",0
Cực kì ưng ýyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,0
"Giao hàng nhanh, gói hàng cẩn thận. 
Chất son cực thích, thơm mịn, không khô môi, màu đẹp. ",0
"Mua nhìu đc tặng gương iu lắm ạ hihi 
Hhajakajabsvsjsosoabsbbs",0
"Nhìn cái hộp cứ ngỡ mình đc tặng quà ấy chứ, cảm ơn shop vì tặng thêm cuốn lịch để bàn. Son đúng màu, đẹp",0
"Hàng chính hãng, giao nhanh, đóng gói cẩn thận ko có gì chê....",0
_Chất son lên môi rất mượt lên màu rất đẹp cực ưng:))❤❤❤❤❤,0
Lên màu trên môi mình thì ko thấy nâu lắm :( chất lượng chung thì okay.,2
"Son quá đẹp, mua lần t5 rồi vẫn chỉ ưng 1 màu hsgshsgshsnsgsvsjhsbshebebebebdvehebdhehdbdbdhdhehebhehebebehegegehrvrbdbrhrhrhrgrgbrbrvrbdbrhrbrhr",0
Mình mua thỏi son màu cam đất nhưng cảm nhận đầu tiên là màu cam tươi thì đúng hơn. Thứ 2 nữa là phần tặng hay nói cách khác là mua với giá 0 đồng. đánh lừa kiểu phải tích vào ô mua với giá 0đ mới được Mua xong phản hồi thì nói do lỗi của mình,1
"Giao hàng nhanh, son xinh lắm luôn. Đóng gói cẩn thận nữa 😊😊😊🙂",0
"Đẹp mê ly, thơm ghê, muốn đổi màu khác mà không đc r, thôi dùng hết ủng hộ shop tiep 💙💙",0
hàng lên màu chuẩn chất son mịn mùi thơm ngọt nói chung ưng lắm nhé ^^,0
Màu son quá đẹp,0
"Son BBIA đúng hiệu ngon bổ rẻ dành cho chị em nhà mềnh =))))
Son cầm k quá nhẹ. Vẫn đầm tay. Son siêu đặc nhưng với mình thì k vấn đề gì. Quan trọng là mình thấy lỳ, k quá khô, màu đẹp. 🤗❤",0
Chất son và màu son đều không đẹp bằng các dòng son trước của Lemonade,1
Mua lần 2 rồi nhưng lần nào shop phục vụ rất tốt từ chất lượng sản phẩm đến đóng gói sản phẩm sẽ tiếp tục ủng hộ 👍 tại làm biếng chụp hình nên mình lấ đại >< hehe,0
"Minh đa nhận son, cũng khá ưng. Nói chung là khá hài lòng. 🤪 🤪 🤪 🤪 ",0
Cực thích son của shop lun..là shop chính hãng nên mình rất an tâm về chất lượng.. sẽ tiếp tục ủng hộ shoppp,0
"Nước sơn loãng , không khô được",1
Son đẹp mua rất nhìu lần hjfimfbjwbbdkejvdjir vè hẹ fuenfjemb,0
"Shop giao hàng nhanh, màu nàu hợp với da trăng hơn,test ra tay màu siêu đẹp, da ngăm  vẫn dùng làm nền môi được. Son lì, mịn, bám tốt, gói hàng cẩn thận. ",0
màu 12 dễ đánh k kén da. mua ở shopee mall thì quá yên tâm rồi ạ ♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡,0
Mình mua tặng sinh nhựt bạn rất mịn rât đẹp. Đây lag một trong những thỏi son yêu thích của mình,0
Không hỏi ý kiên khách tự huỷ,1
"Son thơm, mịn nói chung là tuyệt vời",0
"Giao hàng nhanh, đóng gói đẹp và chất lượng.
Giao đúng màu, màu lên rất đẹp.",0
Thông tin lên màu đỏ cam. Mà ra ngoài nhận giống hồng nude hơn -_-,1
"Son lên màu đẹp, lỳ . Săn được giá sale nên khá là ok
Rất ưng ý😘😘😘",0
"Đóng gói chất lượng, gia nhanh, màu đẹp, mình text thì thấy vẫn có ít chì",0
Chât lượng sáng phẩm tầm dk giáo hàng nhanh đóng goi sản phẩm chắc chắn,0
Màu vón cục hơi nhũ khó apply lên môi giao nhanh ổn,2
"Son thơm , ",0
"Màu son đánh lên không giống trong ảnh. Chất son đẹp, khá mịn",0
Giao hàng hơi lâu mà được cái bù lại son rất đẹp,0
Màu đẹp mịn thơm và lâu trôi. Lên màu chuẩn. Sản phẩm tốt sẽ tiếp tục ủng hộ shop.,0
"Màu lên đẹp, cực kỳ lì lâu trôi giá cả hợp lý chất lượng, hàng chĩnh hãng",0
"Mùi son hăng và gắt, dính và khó tẩy. Vì giá như vậy nên không mong đợi gì.",1
Shop không kiểm tra hàng trước khi giao à 😡,1
Giao hàng nhanh nhưng date ngắn lắm cả nhà ạ. Vì mua sale nên chắc vậy rồi ,2
"Son lì mà vẫn mềm không khô môi như các loại sơn khác. Dùng OK. 
Đóng gói chắc chắn cẩn thận 
",0
Son đẹp nhưng giao không đúng màu nên hơi buồn cho 3 sao thôi,2
Màu 12 lên màu không chuẩn. Đánh 1 lúc là sang màu hồng hồng rất rõ. Còn milk tea màu 2 khá là ok. Son khá là thơm. Chuẩn bị hàng hơi lâu xíu.,2
"Đóng gói hàng cẩn thận, giao hàng nhanh.
M mạo hiểm mua màu tím xem đanh lên trông thế nào nhưng thực sự là màu này cực kỳ kén, trông xỉn lắm ạ. Son này m có 1 thỏi màu cam cháy đánh lên trông rất đẹp. Còn thỏi màu hồng thì màu lên môi cũng ko đc đẹp. Dù sao thì son cũng rẻ, thử 1 vài màu cũng đc",0
Son lên màu siêu xinh. Bạn nào da ngăm đừng lo nhé. Vẫn hợp,0
. Giao hàng nhanh và shop đóng gói cẩn thận.chất lượng son tốt,0
"Quá tuyệt vời!!!!
Son màu đẹp 
Tôn da, lại mềm môi nữa 
Sản phẩm được gói cẩn thận ",0
"Son lên màu đẹp, bền màu, ko khô môi",0
"Quà tặng bọc rất kỹ, nhưng không hiểu sao bóc ra mác bị tróc hết. Cảm giác là hàng kém chất lượng. Hàng hãng sao lại thế được. Bọc rất kỹ lưỡng nhưng shop nói do vận chuyển. Đã ủng hộ rất nhiều nhưng lần này thất vọng.",1
"Sản phẩm tốt 
1 sao vì không rep tn bực thật",1
"Chất son đẹp, đóng gói đẹp nhưng không hiểu sao cứ bị gãy phần đầu, rất khó chịu luôn. Chất son đẹp",1
Đóng gói sản phẩm rất đẹp và chắc chắn . Thời gian giao hàng nhanh.,0
Hàng giao rât nhanh. Đóng gói kĩ càng đẹp. Màu son 24 rất đẹp nha,0
Giao hàng lâu . Đang bận công việc về quê muốn nhận hàng để về mà lâu dài cổ !,1
Son lì lắm luôn. rửa vẫn k hết,0
"Mình đặt màu m6 mà lại giao cho minh màu m8,màu hồng rất khó sử dụng,lần đầu mua mà vậy là không dám đặt lần 2 rồi đó!!!",1
Cũng được,2
Son lên không giống màu,1
"Giao hàng nhanh, đóng gói chắc chắn, shop phục vụ rất tốt, chất lượng sản phẩm tuyệt vời ông mặt trời 🌞",0
không thích chất son lắm ạ còn màu thì không như hình :)),1
"BBIA chưa bao giờ làm mình thất vọng 
Cảm ơn shop ạ 😙😙😙😙😙😙😙😙😙😙😙",0
"Shop ko có hàng sẵn nên giao hàng hơi lâu. Bù lại màu son đẹp chính hãng, date mới. Cảm ơn shop. Son mùi singum nhẹ.",0
"Son siêu lì, lên màu chuẩn, giao hàng khá nhanh mặc dù trời khá nắng gắt, mua liền 3 thỏi giá cả khá ok",0
"đóng gói được, bảo đảm, sp rất đáng tiền, thời gian giao hàng nhanh",0
Lần nào mua của bbia đều ưng hết ♥ mình thì toàn dùng của bbia không ♥,0
"Son đẹp, săn sale được giá rẻ quá, shop giao đúng màu, giao hàng nhanh chóng",0
"Vỏ son đẹp. Chất son trơn, láng mịn. Không có độ dưỡng, thậm trí gây khô môi hơn. Màu son nhạt, một thời gian sau đậm màu hơn. Son dễ trôi, lau vài cái là sạch rồi. Màu lên không giống như trong ảnh, cực hơi bị xấu đau xấu đớn. Có thể dùng để đánh lên lớp son lỳ cho bóng cũng được. ",2
Sản phẩm gói cẩn thận.màu son rất ưng ý và lên môi đẹp.cảm ơn shop rất nhiều ,0
"Thật sự hài lòng với chất son mềm, mịn. Mình là đứa nếu ưng sẽ dùng hết sạch thỏi son còn không ưng thì chỉ dùng 1,2 lần là bỏ. Chắc chắn sẽ ủng hộ bạn dài dài.",0
"Mìn đã nhận được hàng nheeeeee
Love youuuuuu So much ♥️
Ưng màu này lâu rui
Tuy chưa đánh thử nhưng thoi đánh giá 5⭐️ nha",0
Đặt hàng hôm t6. Chủ nhạt đã nhận dc hàng. 👍😓😓😓. Aieu nhanh luôn. Shop đóng gói xinh xinh,0
Son rất đẹp ạ.Giao hàng rất nhanh. Son lâu trôi giá lại rẻ. Bạn e dùng ké nó cx ưng. Ủng hộ shop dài dài dài dài dài dài dài dài dài dài dài dài dài dài,0
"màu đẹp nhẹ nhàng
hsbskskahsbskdkdjjđggđjdjdhdhdhdjjdhdhdh",0
"Shop giao hàng nhanh, còn về chất lượng phải dúng thử mới biết ...",0
"đóng gỏi cần thận , kĩ càng",0
"Không biết đã dùng bao nhiêu thỏi của bbia nữa.  Màu son siêu xinh,  không bị khô môi, da ngăm dùng cũng ok nha nhưng nhanh trôi hơn ver 3, khi trôi có lớp base rất xinh. Được tặng thêm chiêdc túi rất xinh xắn.  Đóng gói chắc chắn nhưng giao hàng hơi chậm 1 xíu.......................... ",0
Son đúng màu. Đóng gói cẩn thận. Quá tuyệt vời.,0
"Siêu tệ giao hồng cách sen thì dùng kiểu gì không biết nữa đôi . Đặt 02 giao 01 ai mà ngửi được 
Rất tệ không nên mua siêu xấu bôi như cứt xấu xấu xấu",1
"Màu siêu xinh ,đóng gói chắc chắn , chuẩn bị hàng hơi lâu nhưng chắc do shop nhiều đơn",0
Ưng ý lắm luônnnnnnnmnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,0
"Son lên màu đẹp lắm ạ, nhìn vỏ thôi đã thích lắm rồi
Mê dòng này quá ",0
Son không thơm với lại không lì như mong đợi ☹️☹️,1
"Chất lượng tuyệt vờiiiiii, màu đẹp lâu trôi. Không bị khô môi",0
Giao hàng nhanh. Đóng gói rất đẹp. Son thơm. Màu hơi đậm. Tô lòng môi thì đẹp,0
"son đẹp, lên màu chuẩn, shop giao hàng nhạn, gói hàng cẩn thận",0
Màu đẹp cũng khá lì nhưng cảm giác mình k đánh đậm đc 😭😭😭😭😭😭😭😭😭,2
Đóng gói chắc chắn hàng siu xinh ,0
"Màu hơi nhạt, đóng gói lâu, nhưng đóng gói đẹp, 5 sao vì giá sale và chất lượng cũng hợp lí",0
"Hàng cực kỳ đẹp lun ạ ,  chất son siêu siêu mịn mà còn thơm nữa chứ, lần sau sẽ mua ủng hộ tiếp ạ ",0
Cây thứ 6 rồi không có việc gì phải bàn đến chất lượng và giá cả ❤,0
Son thích lắm ạ❤,0
Chất lượng sản phẩm tuyệt vời giao hàng nhanh đống gói cẩn thận,0
gãy và bị chảy rồi,1
"Đẹp lắm nha mng 
Bsbdhidbijbdbidudbbehwubduhdubeubeybdybeye",0
"Đóng gói hàng đẹp, son hơi to so với mình nghĩ, màu lên chuẩn, có điều son nhanh trôi, mùi hơi nồng đối với mình.",2
"Màu son đẹp rất ưng ý, sẽ mua tiếp cho lần tới, hàng đóng gói cẩn thận.",0
Có sự thay đổi về bao bì nên shop đã giải thích cho mình về sự khác biệt dưới đáy son,2
"Giao hàng nhanh, đóng gói đẹp. Son này mình được bạn cho đánh thử phiên bản Vỏ đen thì thấy khá xinh, nghe nói bản vỏ xanh có cải tiến thì phải🤔. Nhưng vỏ xinh lắm nhơ các bạn. Mua của hãng nê hông lo fake nữa nè💙💙",0
Giao hàng nhanh chóng. Đóng gói chặt cẩn thẩn. Sale deal rẻ r.,0
Son siêu xinh nhá hí hí hai màu lên chuẩn tông nhé hãhhjsisjsjxbjjanmxmxkckkfkdkdkckcnnbbvshzbxjdkxnx,0
Son đẹp mình đánh thỏi thứ 2 lận,0
"Màu đẹp, lên môi ít cam hơn tay",0
"Đặt 1 mã gửi 1 mã khác, nhắn tin hỏi cửa hàng thì hoạt động trực tuyến mà không thèm trả lời. Cho 1 sao vì ghét cái thái độ bán hàng.",1
Sản phẩm chẳng có gì để chê. Hoàn toàn ưng ý. Có điều màu này không hợp với mình nên chỉ biết để thế thôi. Hix. Mình cũng đặt 2 thỏi mà các bạn có quà mình ko có thật buồn a,1
"Giao hàng nhanh chóng, gói hàng chắc chắn và rất đẹp. Chất lượng sản phẩm tốt",0
Hàng đẹp chuẩn ưng nhé. Gói hàng cẩn thận sẽ ủng hộ shop sau này 😘🥰🥰🥰🥰,0
"Không giống hình thì cũng ko bất ngờ lắm nhưng hồi giờ chưa từng thấy mùi khó chịu vậy luôn, mình vẫn hay dùng sp của L'Oréal lần đầu ko thích đến vậy. ",1
"Son rẻ,chất lượng. Lần nào mua cũng thế. Đóng gói đẹp,giao hàng nhanh",0
Hộp đóng gói xinh lắm ạa,0
"Màu 24 xinh lắm luôn <3 shop đóng gói cẩn thận, đẹp",0
Hài lòng về sản phẩm,0
"Lần thứ 2 quay lại mầu này, xuất sắc. Chất sin mịn, nhanh khô nhưng rất mượt, điểm cộng là dùng k bị tróc môi như những son khác. Perfect. Giao hàng siêu nhanh nữa",0
Chưa nhận hàng ,1
Đẹp xuất sắc. Lần đầu mua BBia mà mua cây này thì khỏi chê. Màu quá xinh và trendy,0
Son tô lên không đều. Bột môi. Tra mã vạch ko ra. Không biết như thế nào?,1
"son đẹp lắm ạ
",0
"Màu xinh xắn, giá tốt, đợi sale mãi ý ạ, hàng chuẩn auth giá yêu",0
"Mua ở mall thì yên tâm về chất lượng, giao nhanh. Màu giống A12 của black rouge nhưng ánh đỏ nhiều hơn 1 chút",0
Gói hàng cẩn thận. Mình đã thử son và son rất đẹp mình ưng lắm. Son lì lên màu chuẩn,0
"Màu son xinh, không nhiều nâu như quảng cáo, nhưng đầu cọ to khó đánh, chưa dùng son nào mà nhanh trôi đến thế, uống nước thôi là đã trôi,  dùng tay dặm đánh lòng môi mà nó dính ra tay, trôi gần hết trên môi luôn, dùng giấy ăn lau nhẹ là trôi sạch sẽ, chất son quá lởm không bám màu như v6, thất vọng kinh",1
"Trong thời gian này mua son cũng thấy hơi phí, nhưng mê cái vỏ nên cứ mua thôi :)) chưa dùng nên chưa biết lên màu và chất son thế nào",2
Giấy gói quà đẹp . Gói cẩn thận . Giao hàng 1 ngày rưỡi . Nhưng sao mình đánh son lên môi lại bị vón cục dù mình đã tẩy tế bào chết môi rồi . Màu son đẹp . ,0
Giao hàng rất nhanh. Son mịn môi rất êm. Sẽ ủng hộ shop dài dài,0
"Màu như hình, chất son đặc, bám cực kì luôn, tẩy trang nhiều lần mới ra, nên dùng son dưỡng trước thì sẽ dễ tẩy trang hơn. Mùi nhẹ, sau khi rửa thì cho nền cam Rất đẹp",0
