,comments,label
8900,"Shop giao hàng nhanh, đóng gói ổn nhưng mình không thích mùi son lắm ( rất hôi). Vẫn vote 5 sao cho shop",0.0
8901,"Shop giao hàng nhanh, đóng gói rất cẩn thận và đẹp dù mình chỉ mua 1 thỏi. Màu 02 đẹp lắm, sẽ tiếp tục ủng hộ shop 🥰",0.0
8902,"Shop giao hàng nhanh, đóng gói rất cẩn thận, nhận được hàng đúng như đặt",0.0
8903,"Shop giao hàng nhanh, đóng gói rất chuyên nghiệp. Sản phẩm chính hãng lên mình rất yên tâm. Màu son lên môi mịn, dễ tán. ",0.0
8904,"Shop giao hàng nhanh, đóng gói rất kĩ càng, son bbia xài thích thì khỏi bàn rui hihi",0.0
8905,"Shop giao hàng nhanh, đóng gói siêu đẹp ạ. Hàng xịn xò quá huhu",0.0
8906,"Shop giao hàng nhanh, đúng như nhận đc quà. Shop gói đồ đẹp, màu son lên đúng như mẫu. Mình mua màu 02 nhé. Lên màu chuẩn khá ưng ý!!",0.0
8907,"Shop giao hàng nhanh, được tặng lịch nữa....cảm ơn shop nhiều,...sẽ ủng hộ shop",0.0
8908,"Shop giao hàng nhanh, gói kĩ càng. Son khá lên môi khá mướt có điều hơi nhanh trôi xíu.",0.0
8909,"Shop giao hàng nhanh, hàng đẹp, chất lượng, đã mua shop nhiều lần và lần nào cũng ưng ý ạ 👍",0.0
8910,"Shop giao hàng nhanh, hàng đóng gói chắc chắn, cái hộp đẹp mà tiếc ko dám vứt luôn ý 😂. Son lên màu đẹp lắm nha, khá tươi, mùi rất thơm nữa. Mình rất ưng 😍😍",0.0
8911,"Shop giao hàng nhanh, hộp đựng son đẹp như hộp quà vậy. Chất son lì nhưng hơi nhạt, hợp làm lớp nền để bôi lòng môi hơn. Cho shop 5 sao luôn iu iu iu iu iu iu iu iu iu iu iu iu iu iu iu iu iu iu iu iu",0.0
8912,"Shop giao hàng nhanh, màu nàu hợp với da trăng hơn,test ra tay màu siêu đẹp, da ngăm  vẫn dùng làm nền môi được. Son lì, mịn, bám tốt, gói hàng cẩn thận. ",0.0
8913,"Shop giao hàng nhanh, mua tặng quà sinh nhật cho bạn nói ưng lắm. Lần này shop tặng cho mình một cái gương nhỏ, rất cảm ơn shop. Thật sự chưa có gì để chê cả. Sẽ ủng hộ shop nữa",0.0
8914,"Shop giao hàng nhanh, mua tặng quà sinh nhật cho bạn nói ưng lắm. Lần này shop tặng cho mình một cái gương nhỏ, rất cảm ơn shop. Thật sự chưa có gì để chê cả. Sẽ ủng hộ shop nữa",0.0
8915,"Shop giao hàng nhanh, nhưng nên có xốp bọc quanh sản phẩm để vỏ son ko bị móp méo nha, cảm ơn shop nhiềuuuuu",0.0
8916,"Shop giao hàng nhanh, săn được flashsale nên mua được giá ok. Shop gói hàng cẩn thận và rất kỹ. Nhưng màu son mình không ưng, không giống màu đỏ đất chút nào, không có tý cam hay màu nâu nào mà giống màu hồng hơn. Nói chung là hơi thất vọng, mình xem mọi người đánh giá với đây là Shopee mall nên yên tâm mà nhận màu bị ntn nên cũng sợ",1.0
8917,"Shop giao hàng nhanh, sản phẩm chất lượng và màu son đẹp nha 
Sẽ ủng hộ tiếp",0.0
8918,"Shop giao hàng nhanh, sản phẩm đóng gói cẩn thận và chắc chắn.",0.0
8919,"Shop giao hàng nhanh, sản phẩm ưng ý, mình rất hài lòng, cảm ơn shop",0.0
8920,"Shop giao hàng nhanh, son được đóng gói trong hộp rất đẹp và chắc chắn, có kèm cả chống sốc nữa! Màu son tôn da và lâu trôi ạ ! ",0.0
8921,"Shop giao hàng nhanh, son lên màu đẹp giữ được màu lâu trôi rất thích luôn mang theo bên người ",0.0
8922,"Shop giao hàng nhanh, son màu xanh cực thích. Chất son mịn mướt",0.0
8923,"Shop giao hàng nhanh, son vỏ xanh siêu siêu đẹp ạ, màu son lên khá chuẩn, chất son mềm mượt, không gây khô môi. Mình rất ưng ý ạ",0.0
8924,"Shop giao hàng nhanh, tuy nhiên sản phẩm màu sắc ko giống như màu thực tế mình đã xem trên mạng của shop, mình đặt son màu cam cà rốt nhưng khi giao màu sắc lại là đỏ cam đậm, hơi thất vọng.",1.0
8925,"Shop giao hàng nhanh, vỏ cực đẹp, chưa xài nên chưa biết thế nào.",0.0
8926,"Shop giao hang nhanh,son rat đep,su dung rat thich,se tiep tuc ung ho shop.khong co anh nen đe đo tam hinh nay",0.0
8927,shop giao hàng nhanh! đóng gói hàng chắc chắn! lần thứ n!!!!!!!!!!!,0.0
8928,"Shop giao hàng nhanh. Chất son mịn, màu lên môi mình hơi ngả hồng chắc do sắc tố môi. Chỉ tin dùng dòn son này của bbia thôi",0.0
8929,Shop giao hàng nhanh. Đóng gói cẩn thận. Màu son lên chuẩn. Mua của shop chính hãng nên yên tâm về chất lượng. Màu son lâu trôi. K biết mua cây thứ bao nhiêu r. Cho shop 5 sao,0.0
8930,Shop giao hàng nhanh. Đóng gói cẩn thận. Màu son lên chuẩn. Mua của shop chính hãng nên yên tâm về chất lượng. Màu son lâu trôi. K biết mua cây thứ bao nhiêu r. Cho shop 5 sao,0.0
8931,Shop giao hàng nhanh. Đóng gói cẩn thận. Rất thích. Thanks...😘,0.0
8932,Shop giao hàng nhanh. Đóng gói đẹp và chắc chắn. Đánh son lên màu đep. Good,0.0
8933,shop giao hàng nhanh. đóng gói đẹp. sản phẩm chất lượng tốt. 5 sao,0.0
8934,Shop giao hàng nhanh. Đóng gói đẹp. Son đẹp. Mình mua cây này màu này là caya thứ 4 rùi,0.0
8935,Shop giao hàng nhanh. Đóng gói đẹp. Son đẹp. Mình mua cây này màu này là caya thứ 4 rùi,0.0
8936,Shop giao hàng nhanh. Đóng gói hàng cẩn thận. Sẽ ủng hộ tiếp tục lần sau ạ,0.0
8937,Shop giao hàng nhanh. Đóng gói kĩ. Son lên màu rất ok. Ths shop nhiềuuuuu,0.0
8938,Shop giao hàng nhanh. Đóng gói sản phẩm chắc chắn và siêu cute luôn. Mình đợi mãi mới mua được màu 25. Màu này thì khỏi phải bàn rồi,0.0
8939,"Shop giao hàng nhanh. Đóng gói sản phẩm chắc chắn. Son lì,mịn",0.0
8940,Shop giao hàng nhanh. Đúng sản phẩm và hạng sử dụng đến tận 2022. Sẽ mua từ shop nữa,0.0
8941,"Shop giao hàng nhanh. Gói hàng có bọc chống sốc kèm thiệp cảm ơn.
Son màu 25 hơi bị trầm nhưng cực trắng răng còn màu 24 cúng khá xinh.
So ver5 với ver3 thì mình thích ver3 hơn.
Thanks shop!!!",0.0
8942,Shop giao hàng nhanh. Gói hàng đẹp. Son y hình và lên màu chuẩn,0.0
8943,"Shop giao hàng nhanh. Màu son như hình, lên màu đẹp lắm, chất son mềm, mịn môi, không khô",0.0
8944,Shop giao hàng nhanh. Màu ưng lắm luôn. Jsjjauahwjwidjsjdbdbsj,0.0
8945,Shop giao hàng nhanh. Rep ib nhanh. Săn được mã nên tính ra chỉ có 100k/ cây giá quá hời. ,0.0
8946,Shop giao hàng nhanh. Son gói cẩn thận. Son đẹp ạ. Nên muaaaa,0.0
8947,"Shop giao hàng nhanh. Son mịn ,đẹp cầm chắc tay. Gói hàng cẩn thận. Hộp xinh",0.0
8948,Shop giao hàng nhanh.! Màu 24 phù hợp với mọi loại da và tôn da nữa.! Chưa mua ở đâu ưng như của shop😘 sẽ ủng hộ shop dài dài❤️ ,0.0
8949,Shop giao hàng nhanh.màu son đẹp.giá cả thì quá ok.yêu quá đi,0.0
8950,"Shop giao hàng nhanh.Son rất xinh, màu 20 kiểu cam đào hơi trầm trầm ấy, mùi hơi nồng nhưng màu đẹp nên bỏ qua, son không gây khô môi như các loại son khác.",0.0
8951,"Shop giao hàng nhanhh, đúng loạiii, đóng gói cẩn thận vs lại còn có cả thiệp nữa",0.0
8952,Shop giao hàng quá lâu,1.0
8953,Shop Giao hàng rất nhanh,0.0
8954,"Shop giao hàng rất nhanh
Mình là tín đồ merzy V6 nhưng sau đợt này chắc dẹp hẳn
Swatch chất son lỏng toẹt, lâu khô, tươi hơn bth mình mua, base hồng cánh sen siêu sến, nếu base th thì đỡ. Son lên môi đợi khô hẳn thì ngả hẳn sang màu hường 🙂 đt mình k chụp dc chuẩn sự hường phấn đấy
Thất vọng!",1.0
8955,"Shop giao hàng rất nhanh ạ, sản phẩm dùng tốt, sẽ ủng hộ những lần sau, mình cảm ơn shop nhiều ạ.",0.0
8956,Shop giao hàng rất nhanh nhưng son merzy màu giờ k được như màu đỏ nâu ngày trước,2.0
8957,"Shop giao hàng rất nhanh, đóng gói sản phẩm chắc chắn và đẹp, màu son cute trẻ",0.0
8958,"shop giao hàng rất nhanh, đúng màu. mình vẫn chưa sd thử nên không biết màu son có đẹp không. sẽ ủng hộ shop lần sau.",0.0
8959,"Shop giao hàng rất nhanh, gói cẩn thận. Son đẹp từ vỏ đến màu và chất, mùi son thơm. Mình rất recommended màu này, một chút đỏ, một chút cam và nâu nhẹ, k sợ xỉn da. Chắc chắn sẽ tiếp tục ủng hộ shop ♥️",0.0
8960,"Shop giao hàng rất nhanh, nhắn tin trả lời khách cũng đáng yêu đóng gói sản phẩm đẹp chắc chắn son thì xinh hết nấc",0.0
8961,"Shop giao hàng rất nhanh, phục vụ tốt. Shop đóng gói cẩn thận. Son lên màu rất chuẩn",0.0
8962,"Shop giao hàng rất nhanh, son lên màu đẹp, chất mịn, mỗi tội mùi son hơi hắc chút. Nói chung là ổn",0.0
8963,Shop giao hàng siêu nhanh mặc dù cách nhau 1616 km. Vỏ màu rất ưng.,0.0
8964,"Shop giao hàng siêu nhanh, bọc gói cẩn thận mua lần thứ 2 ròi vẫn ưng như lần đầu",0.0
8965,"Shop giao hàng siêu nhanh, chất lượng sản phẩm tuyệt vời. Mình đã mua rất nhiều sản phẩm của shop và sẽ luôn ủng hộ shop. Thanks!",0.0
8966,"Shop giao hàng siêu nhanh, chất lượng tốt, đóng gói đẹp và chắc chắn",0.0
8967,"Shop giao hàng siêu nhanh, mình xài bbia đây là cây thứ 5 rồi, mấy lần trc mình dùng 12 và 24 là nhiều, lần này order thử 25 thì ok lắm. Ban đầu sold out màu 25 mình inbox shop mở lại, chất lượng dịch vụ vote cho shop 5 sao ",0.0
8968,"Shop giao hàng siêu nhanh, son thì xinh lại được tặng thêm cái gương siêu yêu nữa nói chung là chim ưng",0.0
8969,"Shop giao hàng siêu nhanh, son thơm, màu đẹp ưng ý, mịn. Mua với giá km nên rất rẻ nè 😍😍",0.0
8970,"Shop giao hàng siêu nhanh. Anh shiper vui tính :))
Son thì khỏi bàn :))",0.0
8971,"Shop giao hàng siêu nhanh. Còn sp thì chưa xài nên chưa rv được nhưng mình mua màu 25 ( BEST SELLER) , hi vọng không thất vọng.",0.0
8972,Shop giao hàng siêu nhanh. Màu son lên đẹp tự nhiên. Sẽ ủng hộ shop thêm nhiều,0.0
8973,Shop giao hang siu nhanh luôn đóng gói chắc chắn ...mua trong mall nên rất an tâm,0.0
8974,"Shop giao hàng thần tốc, sáng mới đặt mà chiều đã nhận được rồi. Son màu xinh, có cảm giác hơi nhẹ tay so với version 4,5. Màu son mình chưa test nhưng tin là đẹp",0.0
8975,"Shop giao hàng tương đối nhanh. Mua của Mall nên tin tưởng hàng chuẩn. Nhưng khâu đóng gói quá kém, hộp to đùng chỉ có mỗi cây son không bọc chống sốc. Không biết có phải vì thế mà cây son của mình BỊ GÃY hay là gãy từ trước đó rồi. Shop nên xem xét lại.",1.0
8976,"Shop giao hành nhanh, màu rất ưng ý nhưng mùi son mk không thích lắm, nói chung là ổn, giá như vậy là oke",2.0
8977,Shop giao hành nhanh. Gói hàng kĩ. Hàng đẹp. Giá ok lắm ạ thích👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 ,0.0
8978,Shop giao lộn hàng mình đặt hai thỏi khác nhầu về cùng một loại Màu dễ trôi,1.0
8979,Shop giao lộn sản phẩm mình đặt son thỏi shop giao son kem,1.0
8980,shop giao nhầm đặt 304 giao cho mình 302 😣😣,1.0
8981,"Shop giao nhầm hàng cho mình rồi, mình đặt phytotree mà shop mà giao son khác",1.0
8982,Shop giao nhầm hàng với thiếu hàng cho mình. Mình nhắn tin tới shop không trả lời. Rất thất vọng,1.0
8983,"Shop giao nhầm son cho mình mất rùi, may là màu vẫn còn đẹp T-T .",2.0
8984,Shop Giao nhanh Đúng màu số 2 lên màu đẹp rất đáng tiền lần sao ủng hộ shop nữa,0.0
8985,Shop giao nhanh nhưng mình khá thất vọng vì màu son không được giống trong hình cho lắm,1.0
8986,"Shop giao nhanh, đóng gói cẩn thận, có kèm thêm thiệp. Đây là quà tặng nên chưa test đc chất son",0.0
8987,"shop giao nhanh, đủ số lượng sản phẩm. Son bị chảy nhũn ra luôn, còn đc 1 mẩu, đánh lên hồng cánh sen bỏ luôn.",1.0
8988,"Shop giao nhanh, đúng màu mình chọn. Son đẹp ạ. Cảm ơn shopppppp",0.0
8989,"shop giao nhanh, hàng đóng gói tốt, chất lượng thì time sau mới biết được!",0.0
8990,"shop giao nhanh, mua dịp sale có mã giảm giá nên rất thích, sẽ ủng hộ shop nhiều lần nữa",0.0
8991,Shop giao nhanh. Hàng chất lượng rất ok. Thanks shop nhiều. Đã mua 2 cây rồi đều ở bên shop hết,0.0
8992,Shop giao nhanh. Son dùng khá ưng. Lần sau sẽ tiếp tục ủng hộ ạ.,0.0
8993,"Shop giao rấtt nhanh trong 1 ngày thôi,  hàng auth, màu cam san hô rất đẹp, tươi tắn, giá cũng rất rẻ. Ncl hài lòng",0.0
8994,Shop giao sai màu . Đặt 806 mà giáo 804 là sao ạ,1.0
8995,Shop giao sai màu đặt màu 21 lại giao màu 22 😥,1.0
8996,"Shop giao sai mẫu đúng màu mình không thích nữa, mong từ sau shop làm việc cẩn thận hơn",1.0
8997,"Shop giao sai mẫu đúng màu mình không thích nữa, mong từ sau shop làm việc cẩn thận hơn",1.0
8998,"Shop giao sai màu nhưng chưa hỗ trợ đổi trả. 
chất lượng chất lượng. Hàng chuẩn như mô tả trên hình sản phẩm rất đẹp. chất lượng chất lượng. Hàng chuẩn như mô tả trên hình sản phẩm rất đẹp ",2.0
8999,Shop giao sai màu rồi,1.0
9000,shop giao sai màu thất vọng cực kỳ,1.0
9001,"Shop giao son đúng màu. Son hàng chuẩn, đánh lên mịn môi, rất ưng ý",0.0
9002,Shop giao thiếu cho em 1 thỏi son 😤😭,1.0
9003,Shop giao thiếu hàng,1.0
9004,"Shop giao thiếu hàng , em đặt 3 cây son  mà giao thiếu 1 cây 109k !!!!! ",1.0
9005,Shop Giao Thiếu Hàng Nên Không Biết Nhận Xét Son Như Nào:)))),1.0
9006,"Shop giao thiếu hàng, không giải quyết cho khách, thái độ bất cần. Khách đặt 12 món giao 2 món ",1.0
9007,"Shop giao thiếu mascara, son bị gãy ",1.0
9008,Shop gói bằng hộp đẹp quá. Mở ra ưng cả luôn vỏ son đến son. Yêu quá nhiều ý😘😘😘. Lần sau mình lại ủng hộ shop tiếp,0.0
9009,"Shop gói hàng cân thận
Thời gian giao hàng nhanh
Màu son đúng gu mình thik và ko bị base hồng xinh xinh lắm",0.0
9010,"Shop gói hàng cẩn thận có kèm theo 1 card siêu xinh! Son Bbia thì siệu sịn xò lại còn giá rẻ siêu hời! K biết đây là thỏi thứ mấy của mình nữa, sẽ còn mua nhiều nhiều 👍👍",0.0
9011,"Shop gói hàng cẩn thận, chất son kem thích. Tuy nhiên màu 15 đánh lên môi khá khô và đậm hơn mình nghĩ",2.0
9012,"Shop gói hàng cẩn thận, có tem chống hàng giả, son mềm mịn lên màu đẹp, hơi hơi lì",0.0
9013,"Shop gói hàng cẩn thận, giao hàng nhanh chóng, son mịn đẹp, ưng ý lắm ạ, màu 11 lên môi dịu, tươi, đi làm đi chơi đều ổn.",0.0
9014,"Shop gói hàng cẩn thận, hộp đựng son rất đẹp, mua lần 3 cây luôn",0.0
9015,"Shop gói hàng cẩn thận, hộp rất cute. Son dùng rất thích.Cảm ơn shop nhé!",0.0
9016,"Shop gói hàng cẩn thận, hộp xinh nhưng bên ghtk dạo này đình công hay sao mà giao hơi lâu",0.0
9017,"Shop gói hàng cẩn thận, mùi son thơm, mịn, 
Check mã oke",0.0
9018,"Shop gói hàng cẩn thận, nhưng ship hơi lâu một tý ạ còn lại đều ổn ",0.0
9019,"shop gói hàng cẩn thận, son đẹp nhưng màu thiên cam hơi nhìu đó ạ, k nhiều đỏ lắm đâu m.n thích màu nào nên cân nhắc nha",0.0
9020,"Shop gói hàng cẩn thận, son lên màu xinh, có điều mùi son mình k yêu thương nổi =)))",2.0
9021,"Shop gói hàng cẩn thận. Hộp bọc cũng xinh, nhìn cái biết hàng của shop luôn. Đây là lần thứ 2 mình mua son bbia và vẫn rất hài lòng. Mỗi lần sẽ đổi 1 màu cho phong phú! :))))",0.0
9022,Shop gói hàng cẩn thận. Kèm thiệp cám ơn. Nhưng mỗi tội chuẩn bị hàng quá lâu. Hóng đuối luôn ý. Màu thì đúng màu,2.0
9023,"Shop gói hàng cẩn thận. Tuy chất son hơi khô nhưng màu rất đẹp, rất dễ dùng, hợp các loại da",0.0
9024,"Shop gói hàng chắc chắn, màu đẹp, có cây son thôi mà cái hộp bạ chà bứ luôn, sẽ ủng hộ dài dài",0.0
9025,Shop gói hàng chu đáo. Chất lượng tốt,0.0
9026,Shop gói hàng đẹp và cẩn thận. Son nhìn rất chanh sát. Màu tươi tắn. Còn được tặng thiệp 20/10 nữa. Sẽ ủng hộ lâu dài ,0.0
9027,"Shop gói hàng đẹp,  cẩn thận.  Thổi son bé tẹo mà hộp thì to bá cháy. ",0.0
9028,"Shop gói hàng đẹp, cẩn thận, còn có cả thiệp xinh xinh nữa, nên mua",0.0
9029,"Shop gói hàng đẹp, kỹ. Chất son thơm, lỳ, mịn. Nhưng lần đầu mình dòng son dạng velvet nên hơi khó tán 1 tý và chất son có ngả cam 1 tý (khoản này mình k ưa lắm). Tổng thể ok",0.0
9030,Shop gói hàng đẹp. Son thì đây là cây thứ 2 của mình rồi. Màu son đẹp. Ngoại trừ ảnh swatch không có tí nào giống thật ra thì không chê gì ở sản phẩm. Nhiều bạn nói son có mùi nhưng mình vẫn thấy nó nhẹ ( nhẹ hơn black rouge chán) mình không bị mùi son bay vô miệng sau khi thoa nên chấp nhận được.,2.0
9031,"Shop gói hàng đủ,son dùng rất thích mua lần 2 ở shop rồi rất hài lòng",0.0
9032,"Shop gói hàng kĩ giao hàng có hơi lâu
Giao hàng đúng màu chất son lâu trôi
",0.0
9033,"Shop gói hàng kĩ, giao khá nhanh. Màu son mịn, lỏng, khá nhẹ môi. Cũng ko khô lắm.",0.0
9034,"Shop gói hàng kĩ,màu siêu đẹp luôn, ưng quá trời ưng ",0.0
9035,Shop gói hàng kĩ. Mình mua dịp sale được tặng thêm gương :). Chất son mịn. Đáng tiền. Có điều gần nhưng giao hàng hơi lâu.,0.0
9036,Shop gói hàng kỹ và chắc chắn. Luôn tin tưởng và mua hàng của shop hihi,0.0
9037,"Shop gói hàng kỹ. Hộp đựng xinh. :> 
",0.0
9038,"Shop gói hàng ổn, hộp đựng đẹp. Màu son lên đẹp, mùi son như kiểu mùi kẹo nho rất thơm. Độ lì thì vừa phải .......",0.0
9039,Shop gói hàng rất cẩn thận,0.0
9040,"Shop gói hàng rất cẩn thận, giao hàng cũng nhanh, son này thì siêu lì thật luôn. Nhưng mà shop giao sai đơn hàng của mình và cũng đã gửi lại rồi. Mong lần sau không vậy nữa. Mà son còn bị bong tem nữa nhưng cây son thì vẫn còn nguyên chưa có dùng",0.0
9041,"Shop gói hàng rất chắc chắn cẩn thận, hộp gói rất xinh xắn giống như một món quà vậy
Cho thấy shop phục vụ rất tốt
Sản phẩm chất lượng, giá thành ổn
Thời gian giao hàng cho đvvc nhanh 
Ship hàng rất nhanh 
Nchung là rất hài lòng ",0.0
9042,"Shop gói hàng rất chắc chắn, mình đặt gần tết nên dc tặng kèm lịch bàn nhỏ xinh. Cảm ơn shop, mình sẽ ủng hộ shop dài dài",0.0
9043,Shop gói hàng rất chắc chắn. Tuy nhiên giao hàng hơi lâu. Màu 25 thì quá đẹp rồi. Base cam nên càng yêu hơn nữa. Vote 5 sao,0.0
9044,"Shop gói hàng rất có tâm, siêu siêu đẹp :3. Son đẹp, mua lần thứ n rồi :))",0.0
9045,"Shop gói hàng rất có tâm, siêu siêu đẹp :3. Son đẹp, mua lần thứ n rồi :))",0.0
9046,"Shop gói hàng rất cute, lại còn được tặng 1 túi tote nữa, son màu đẹp mà lâu trôi. Rất hài lòng",0.0
9047,"Shop gói hàng rất đẹp ,xịn xò vô cùng =))) Chất son mềm không gây khô môi mùi son thơm dễ chịu ",0.0
9048,"Shop gói hàng rất đẹp như vừa được tặng quà í..
Chỉ hơi buồn vì k được tặng quà gì",0.0
9049,"Shop gói hàng rất kĩ, màu rất đẹp, sẽ ủng hộ shop nhiều ạ ❤️",0.0
9050,Shop gói hàng siêu đẹp và cẩn thận. Hàng chính hãng. Mua hàng của shop bao giờ cũng nhận được 1 cái thiệp be bé xinh xinh.,0.0
9051,"Shop gói hàng siêu xinh cơ mà không có chống sốc nên vận chuyển xa cũng hơi không ổn lắm. Son lên màu siêu đẹp. màu 17, 15"" đầu nó nằm trên môi là màu cam đào hơi chóe. Sau tầm 1' set lại thì lên màu tươi siêu xinh. Cơ mà cái mùi son thì dã man quá, nhỡ dính mà vào miệng tí son là thôi rồi, lâu bay mùi",0.0
9052,"Shop gói hàng xinh lắm ạ... Son thì rất ok, màu đẹp mịn và mượt ",0.0
9053,"Shop gói kĩ càng cẩn thận ghê. Cái hộp ngoài đẹp mà thỏi son bên trong cũng mê li. Son đánh lên mịn, đẹp lắm luôn í, son tint thơm mùi socola. Nói chung son tuyệt vời cú mèo.",0.0
9054,"Shop gói kĩ, hộp đựng xinh. Dù đã đọc rv là eyeliner bé thì m vẫn bị shock :))) ",0.0
9055,"Shop gói kỹ, đóng gói sản phẩm như gói quà, son cực xinh luôn. Ủng hộ nhiều",0.0
9056,"Shop gói kỹ, nhận ảnh như nhận quà. Son cực xinh luôn. Ủng hộ shop",0.0
9057,Shop gói như gói quà. Ưng dã man,0.0
9058,Shop gói rất đẹp nhưng mình đang bận nên chỉ chụp vội cây son thôi.,0.0
9059,Shop gói sp kỹ lắm hàng đẹp sơn thơm mình mua shop 2 lần r chất lượng khỏi chê,0.0
9060,"Shop gửi hàng đã qua sử dụng,  son nhanh trôi, màu không giống hình, khiếu nại shop thì shop không trả lời, khuyên mọi người là không nên mua.Edit: shop đã phản hồi và mình đã đổi được hàng.",2.0
9061,"Shop gửi hàng đi rất nhanh . Màu bao đẹp mịn môi rất thíchhhhhhhhh luônnnnnnn
Mua shop mall nên cũng yên tâm về chắc lượng",0.0
9062,"shop gửi hàng không đúng và thay thể cây khác nhưng ko thông báo với người mua :((((
mình đặt 2 cây romand màu 12 chứ ko phải đặt 2 cay black rouge màu a12",1.0
9063,Shop gửi hàng lâu ,1.0
9065,Shop gửi sai hàng .không có hoa tai .chán thiệt,1.0
9066,Shop gửi sai màu son em đặt + rep khách rất lâu ạ. ,1.0
9067,Shop gửi thiếu 1c son a25. Mong shop sớm giải quyết dùm e ạ  Rất buồn vì shop lớn mà làm ăn như vậy. 1c son ko đáng bao nhiêu. Gửi cả video khui hàng thiếu rõ ràng vẫn ko giải quyết,1.0
9068,Shop gửi thiếu hàng mà vẫn tính tiền nhắn tin thì không trả lời. Gọi điện cũng không nghe,1.0
9069,Shop iu ơi màu 14 đẹp lắm ạ cảm ơn shop nhiệt tình tue vấn cho tớ nhé 😍😍😍😍,0.0
9070,Shop không có hàng nên gửi trả tiền. Nhưng vì không được báo trước mà cây son này là mục đích chính để đặt hàng nên trừ shop 2 sao,1.0
9071,Shop không kiểm tra hàng trước khi giao à 😡,1.0
9072,Shop không kiểm tra kĩ hàng. Son bị gãy,1.0
9073,Shop không rep tin nhắn của khách. Ship thì tầm 4-5 ngày. Sản phẩm oke nè. Mình hi vọng shop sẽ nhiệt tình với khách hàng hơn,1.0
9074,"Shop ko có hàng sẵn nên giao hàng hơi lâu. Bù lại màu son đẹp chính hãng, date mới. Cảm ơn shop. Son mùi singum nhẹ.",0.0
9075,"Shop kute phô mai que. Trl tin nhắn tích cực và siêu đáng iu.
Mị Căn ke để đặt ẻm final note này lâu rồi. 
Đánh lên môi thì chội ôi màu siêu đẹp. Các chụy có hỉu hông ;*
Ảnh sẽ cập nhật sau nhé",0.0
9076,"Shop làm ăn gì kì cục kẹo vậy, nt k tk gì hết ",1.0
9077,Shop làm ăn gian lận mua son hãng này nhưng lại giao son hãng khác. Dù hết hàng nhưng không báo trước với khách hàng,1.0
9078,Shop làm ăn kì.đặt hũ màu tím giao màu vàng.,1.0
9079,"Shop làm ăn kiểu gì thế này , Bán gì mà son mượt , mịn ,mùi thì dễ chịu, màu cực kỳ đẹp thế này 🙄.",0.0
9080,shop làm ăn kiểu j. đặt cam cháy 03 ship mau sunset 01 là sao. hết màu thì nói. làm ăn ko co tâm. màu 01 e có rui lấy lam j. bực mình. đã ko có tg đi mua rui. quá thất vọng,1.0
9081,"Shop làm mình bất ngờ quá. Gói quà đẹp như quà noel lại còn được tặng thêm lịch để bàn xinh xắn nữa. Son mùi thơm, màu đẹp, rất đáng tiền ạ. Chất lượng sản phẩm tuyệt vời, thời gian giao hàng nhanh chóng, anh shipper đẹp trai dễ tính. Cảm ơn shop ạ. Sẽ tiếp tục ủng hộ^^",0.0
9082,Shop làm việc rất nhanh và nhiệt tình ạ. Có gửi thiếu của mình 1 thỏi nhưng bù hàng nhanh và nhận lỗi về phần đóng gói. Hơi bất tiện nh vẫn rất hài lòng. Sản phẩm có tem chống hàng giả ,0.0
9083,Shop lm ăn không uy tín giao hàng sai sp và không một lời xin lỗi hay phản hồi lại vs khách hàng. Nt shop không trả lời. Nch là các bạn cẩn thận trước khi mua hàng ở shop này :),1.0
9084,"shop lừa đảo, khôngi thuận son , hoàn trả tiền lại mà không chấp nhận, shop nhắn tin không trả lời chặn, shop lừa đảo, coi như mất tiền oan, bố thí cho bọn lừa đảo",1.0
9085,"Shop luôn gói hàng rất đẹp, mua lúc nào cũng ưng ý. Màu đẹp khỏi phải bàn ^^",0.0
9086,"Shop mall goi hang nên ok rôi ạ có bao chôg soc , giao dug son như dơn da dăt , thây m.n khen nên mua dùg thử thôi chứ chưa dùg chưa dah gia nhiu dc ạ",0.0
9087,"Shop mall nên mình yên tâm, lần đầu mua BBIA, quá rẻ cho 1 cây son chính hãng, mình có test thử trên tay thì thấy son bám lâu, mà hơi khô.Màu đẹp",0.0
9088,"Shop mùi khó chịu, màu lên đậm nhưng cảm giác không an toàn. Mới nhận son về thấy có lem ra ngoài như có người khác đã xử dụng rồi....",1.0
9089,Shop này nhắn tin hỏi hàng chả rep gì :v ,1.0
9090,"Shop nc rất dễ thương, lịch sự với khách. Vì màu 25 quá hot hết hàng liên tục nên mình có nhắn hỏi shop là khi nào về lại, tầm một lát là shop báo mình son restock lại rùi 😗 Son lên rất mướt, mềm môi cực, chắc chắn mình sẽ ủng hộ shop nữa ",0.0
9091,"Shop nhắn tin không trả lời, đặt hàng từ 9/9 đến 16/9 mới thấy chuyển đi và 18/9 mới nhận được hàng. Chất lượng phục vụ tệ, chất lượng sản phẩm chưa xài chưa biết.",1.0
