,comments,label
9808,"Sản phẩm đóng gói chắc chắn, giao đúng hàng, mỗi tội hơi chậm. Sẽ ủng hộ shop dài dài.",0.0
9809,"Son đẹp lắm shop ạ 
Được tặng quà nữa
Lần sau sẽ ủng hộ ạ",0.0
9810,"Giao hàng nhanh, gói hàng cẩn thận. 
Chất son cực thích, thơm mịn, không khô môi, màu đẹp. ",0.0
9811,Sản phẩm như hình và chất lượng,0.0
9812,"Shop giao sai mẫu đúng màu mình không thích nữa, mong từ sau shop làm việc cẩn thận hơn",1.0
9813,"Shop giao hàng nhanh, đóng gói ổn nhưng mình không thích mùi son lắm ( rất hôi). Vẫn vote 5 sao cho shop",0.0
9814,"Son dùng rất mềm mỗi màu son đẹp, giao hàng nhanh. Cảm ơn shop😊",0.0
9815,Date xa ! Đóng gói sản phẩm đẹp và chắc chắn ! Giao hành nhanh ! Like,0.0
9816,"đóng gói siu đẹp, có mút lót, màu son thì siu xinhh
nói chung là thíchh lắmm",0.0
9817,Son đánh mềm mịn môi bán màu lâu,0.0
9818,"Siêu lì, siêu đẹp, mua ngay sale nên giá rẻ không tưởng. Quá đẹp quá trời ưng luôn shop ơi.",0.0
9819,Goodddddffffffddddddddddddddddddddddddddffdffffdddd,0.0
9820,"Son đẹp, giao hàng hơi lâu nhưng hàng đóng gói kỹ lưỡng, hộp đựng đẹp. Tặng shop 5 sao.",0.0
9821,"Son màu đẹp , màu blue tui iu thích nua n se ung hộ tiep xjxjnxnxnxnxnxnxnxnxxnn",0.0
9822,"Son siêu xinh, giao nhanh lắm lun. Son mịn với ko khô môi. Ko biết sao nhưng màu mik thấy nhạt hơn trong hình 1 xíu. THÍCH BBIA CỰC.
",0.0
9823,"son đẹp. đánh lên màu chuẩn và mịn. mình rất thích. sản phẩm đóng gói đẹp, có đầu tư. sẽ ủng hộ shop tiếp ",0.0
9824,"Lúc shop sale 139k thì không muaa đợi đến khi giá thành 150k mới mua huhu :( 
Son đẹp uống k bị dính vào ống hút, ly.
Mùi ko bị hoá học quá.
Đợi shop sale sẽ mua tiếp.
Cảm ơn shop ạ ❤️",0.0
9825,"thật sự là mua bao nhiêu lần vẫn ưng , son rất mịn , môi mình rất kén son do môi khô , bạn nào môi khô có thể thử son này nha , nó che khuyết điểm môi tốt , tự nhiên 
có thể ghiền giống mình haha ",0.0
9826,Ko đúng màu,1.0
9827,"Đẹp, vì mk hợp vs màu hồng. Mặc dù nó hơi tươi nhưng mk kết hợp vs màu đỏ trầm thì đẹp lắm",0.0
9828,"Son đẹp, chất mịn gh nhanh, shop nhiệt tình sẽ tiếp tục ủng hộ lần tới",0.0
9829,Siêu đẹpppppppppp,0.0
9830,"Chat luong san pham tuyet voi, dong goi san pham dep va chac chan, phuc vu tot, rat dang tien, thoi gian giao hang nhanh, son len mau dep, chat son muot, mem min.",0.0
9831,Son đẹp lắm . Chất son mềm mịn . Đã mua của shop nhìu lần. Sẽ típ tục ủng hộ shop,0.0
9832,Rất đẹp jejsnđóppldkdjxnxjxjiidỗdjxnxnxjkxõkxkxjxjjxjxjxjxjxj,0.0
9833,rất thích chất son của bbia,0.0
9834,Thời gian giao hàng nhanh,0.0
9836,Đã nhận đccc hàng màu son k giống hình màu toàn thấy nâu nhiều son k mịn đánh cứ thấy bờ bờ dễ trôi nữa đánh đậm ra tay mà lau nhẹ đã hết rôii hầy hơi thất vọng😢😢😑,1.0
9837,"Đẹp hâhhahajajajakakakakkakzmzznmzznsnsnnssmnsnsnsnsns
",0.0
9838,"Vỏ đẹp, son lên môi cực nhạt không được như ảnh
Cảm thấy hơi thất vọng",1.0
9839,"Châta son khá khô, không mượt. Màu sắc lên không giống hình hoàn toàn tầm 70% - 80%.
",1.0
9840,"Chất son bị bột lợn cợn,màu đậm và khá đều,son khô nhanh và hơi dính",1.0
9841,"Cây son rất bé nhưng khi nhận hàng từ shipper  mình rất ngạc nhiên , tin tưởng và thích thú. Sẽ ủng hộ tiếp ạ",0.0
9842,Sai màu son,1.0
9843,"giao quá chậm , nói chung 3 sao ",2.0
9844,"Chất son mịn, lâu trôi, lên màu chuẩn, có mùi thơm, vỏ đẹp, đóng gói cẩn thận, giao hàng khá nhanh",0.0
9845,Đóng gói ok nhưng sản phẩm không check được mã vạch 😢,1.0
9846,Đóng gói sản phẩm rất đẹp và chắc chắn. Chất lượng sản phẩm tốt.,0.0
9847,"Son siêu đẹp ạ @@@@ mùi thơm nữa
Đóng gói chắc chắn
Giao hàng nhanh",0.0
9848,"Giao hàng nhanh chóng, gói hàng cẩ thận, hộp đẹp. Son màu đẹp. Được tặng kèm túi xách xinh ",0.0
9849,"Chuẩn bị hàng hơi lâu xíu. Mà thông cảm được vì biết độ hót của son này. Giao hàng nhanh.
Đóng gói chắc chắn. Mua lần thứ 2 son này. Sẳn dịp mua tặng e gái luôn. ",0.0
9850,Son fake lòi. Các bạn đừng nên mua ạ. Khuyên thật lòng,1.0
9851,"Ôi cuối cùnh cũng quyết điinh mua cây 25 và thật sự không chê được luôn, đánh thử đi ăn mì gói mà chỉ trôi nhẹ thôi, chắc do lớp đánh quá dày, nhưng màu làm bật tông răng lên xíu đẹp lắm ạ",0.0
9852,"Son đẹp, lên màu chuẩn, không kén da, không kén men răng. Giá cả tương đối tốt ❤️",0.0
9853,"Màu 25 hơi thất vọng xíu. Swatch lên môi ko ra ánh đỏ như mình nghĩ, phần cam nhiều hơn, hơi khô môi. Ăn uống gì là trôi sạch. ",1.0
9854,"Chất lượng sp tuyệt vời, giao hàng nhanh, đóng gói hàng cẩn thận, cảm ơn shop nhiều lắm. xoxoxo",0.0
9855,"Son màu đẹp, vỏ son đẹp, thiết kế dễ thương, so với giá cả khá ổn, midnh môi khô mà ko thấy khô chút nào",0.0
9856,"Màu son cam đẹp,mịn nhưng bẫm chưa biết độ bền lì ntn,sẽ fb lại nếu ok nhé
Giao hàng quá chậm",2.0
9857,gói hàng đẹp. giao hàng nhanh. chất lượng tuyệt vời. sẽ ủng hộ,0.0
9858,"Dùng tốt, lâu trôi, cảm giác không bị khô hay lộ vân môi. Mỗi tội nó bám môi kinh quá, dùng nước tẩy trang lau đi vẫn bị hồng hồng môi, không biết về lâu dài có bị thâm môi không???",2.0
9859,"Chòi oi đặt hàng gần ngày 20/10 nên được hộp đóng gói và thiệp yêu hết sức. Màu 23 lên đẹp miễn chê. Mùi thơm như kiểu sữa dâu thì phải, màu cam sữa. Mình ko đánh son dưỡng mà lên rất mềm môi, trắng răng. Son khi set lại như kiểu cam cam hồng hồng sữa sữa hơi sáng cam hơn so với 23 Mamonde. Rất ưng.",0.0
9860,-Gói siêu kĩ. Ai cũng bảo cây son bé tí làm hộp rõ to :)) son mướt và thơm. Màu này kén mặt hay sao á. Mình đánh thì đẹp mà mấy bà chị đánh như môi thâm.haha,0.0
9861,"Đã nhận được hàng săn sale 12.12. Bình thường mình không bao giờ mua son sale nhưng nghĩ là hàng của shop lớn như Coco thì cũng yên tâm. Nhưng có vài dấu hiệu như hàng fake ngoài vỏ. Phần đây lọ son có chấm chấm k biết do son k đều hay bị làm sao. Mùi son không thơm, có cảm giác hắc hắc hoá học.",1.0
9862,"Son chuẩn xịn, màu đẹp, giao hàng siêu nhanh, siêu ưng ý :))))",0.0
9863,"Son oki nha mọi người ơi, mình mua vs giá 112k chắc rẻ nhất rồi ấy",0.0
9864,Cực tốt...tin tưởng shop ....cam ơn shop nhiều,0.0
9865,"Shop giao hang nhanh,son rat đep,su dung rat thich,se tiep tuc ung ho shop.khong co anh nen đe đo tam hinh nay",0.0
9866,"Giao hàng nhanh 
Son màu hồng đất rất xinh
Có cảm thư cảm ơn của shop rất dễ thương",0.0
9867,"Hình ảnh ko liên quan nhưng ncl son lên màu chuẩn, đẹp, mịn, thơm cực kì luôn, chúc shop buôn may bán đắt . ",0.0
9868,"quẹt nhạt vẫn có chút hồng, quẹt từ 3 lớp mới ra đúng màu đỏ gạch. do sắc tố môi mình đánh đậm mấy vẫn có hồng, base cam hồng. ám ảnh son hồng dã man các mẹ, mẹ nào k thic hồng dù chỉ 1 chút thì k nên chọn cây này nhé. chất son mỏng mịn, tiệp môi, k mùi....",2.0
9869,"Son siêu giả nha mọi người. Màu thiên hồng hơn hàng thật, đánh xong bị đau môi. Với mức giá ntn thì cũng không trông chờ đây là hàng thật",1.0
9870,"Mình đặt hàng lần này là lần thứ 4 của shop rồi, vẫn bbia chill boss #14. Son rất là ok, vừa lì vừa không khô môi, check ra sản phẩm nhé. Cảm ơn shop ❤️",0.0
9871,"Đóng gói đẹp quá shop ơi
E chưa thử nên chưa bt chất lg ra sao",0.0
9872,"Giao nhanh, gói hàng đảm bảo, sẽ ủng hộ merzy lần tới :)))))))",0.0
9873,Tất cả đều ok trừ việc đơn 150k mà shipper kiu trả tiền hơn . Không đáng bao nhiêu nhưng không thích cách làm việc của j&t . Shop phục vụ tốt chất son ok,0.0
9874,Phải gọi la quá chất luôn🥰 .Mua lân đầu và vô cùng bất ngờ luôn🥰🥰🥰,0.0
9875,Son màu 06 mình mua về không có chút sắc đỏ,1.0
9876,son xinh cực kh mua là phí luôn á ^^ đóng gói rất kĩ và kh bị méo hay móp gì cạaaa =)) chất son mềm mướt môi nói chung là chim ưng luôn ^^ ,0.0
9877,màu đẹp nhưng khô môi quá :(( ,2.0
9878,"Giao đến hộp móp méo. Quan trọng là KHÔNG CÓ NIÊM PHONG, cây son bám bụi kiểu để ở ngoài khi nào giao thì lấy hộp bỏ vào (trên cây son cũng không có niêm phong hay mã hay in ngày sản xuất hạn sử dụng) Cũng có Ưu điểm là đúng phân loại đã chọn và giao hàng nhanh như cơn gió.",1.0
9879,"Giao hàng qáu nha,mà mình ở hà nội lận❤️Son sịn sò chuẩn authiii",0.0
9880,Quá ưng luônnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,0.0
9881,"Thật sự cầm son trên tay rất là sướng luôn vì son quá đẹp, từ vỏ hộp đến chất son đều siêu sang, Sky007 là shop bán hàng có tâm nhất mình từng mua luôn. Gói hàng cẩn thận, thông báo giao hàng, hỏi gì cũng tl nhiệt tình. Yêu! Son mới sx, date cực xa nha m.n. son mới nên số ở vỏ và đáy có khác tí nè.",0.0
9882,"Sản phẩm đóng gói đẹp, son mịn, thời gian giao hàng tương đối nhanh. ",0.0
9883,"Môi mình vốn ko ăn son lắm nhưng mà son này rất dễ lên màu, rất ok!",0.0
9884,"choioi giao siêu nhanh luônnnn
chất son thì hong cần bàn haa :3",0.0
9885,Hàng chuẩn NsosoqjdhjqonxhsjjjxhojdnwnjwksbbsbxjzbbwbebdnakKkwjwnwn,0.0
9886,"Cây t5 của mình, vì mất nên mình mua lại. Màu son dễ dùng và cực thích",0.0
9887,"Có một cây thôi mà đóng hộp đúng kĩ luôn, giao hàng tạm được, cũng chịu khó nữa. Màu thì đẹp, mùi thơm, cây son cầm chắc tay, vỏ bóng bóng nhìn thích k chịu được 😝😝 sẽ ủng hộ nữa",0.0
9888,Son màu không giống ảnh trên bảng màu. Mua màu 20 mà mở ra đúng số nhưng đánh lên là hồng tím. Chả có tí đỏ nào. Shop đóng gói hàng cẩn thận.,1.0
9889,Lên màu đẹp,0.0
9890,"Son đẹp,vỏ đẹp, xinh xỉu. Lovelovelovelovelovelovelovelove",0.0
9892,"màu son đẹp, mịn. nhìn tự nhiên,
",0.0
9893,"Tuy shop gửi thiếu hàng nhưng mình hài lòng về thái độ phục vụ và đã giao thêm hàng nhé.
Son thì kute, son lỳ bám màu rất tốt nha mọi người",0.0
9894,"Son sịn sò lắm nhaaaaaa mn. Lên màu xinh dã man mà lại còn lỳ nữa chứ 😘😘😘
Khuyên mng là nên mua nạ

",0.0
9895,Bbia ko bh làm mk thất vọng. Lúc nào cx thích dùng son của bbia ♥️♥️. Mỗi tội cây màu 02 đang sử dụng bị lem son ra vỏ sau khi đóng nắp 😕. Ncl 1 fan cứng của bbia r ko sao ^^,0.0
9896,Hàng cực kì bụi,1.0
9897,Màu đẹp chất son mềm nhẹ môi dễ đánh.dễ bị trôi.dây dính khi ăn uống,2.0
9898,Ko quay lại,1.0
9899,Son mướt mịn thơm lên môi quá đẹp,0.0
9900,"Giao hành nhanh chống khoảng hơn 1 ngày là tới
Chất son mịn xốp lên màu chuẩn không gây khoi môi ",0.0
9901,"son màu đẹp,cực thơm,cực mịn,giao hàng nhanh,đóng gói kỹ càng",0.0
9902,Giao đúng màu,2.0
9903,Hàng đẹp chất lượng đóng góp chắc chắn. Giáo hàng nhanh . Shop nhiệt tình,0.0
9904,"mua hàng của shop thì yên tâm rồi. chất son mịn màng, nhưng mỗi tội màu khá nhạt so với trên hình. nhưng nói chung là ổn",0.0
9905,"Giao hàng không quá lâu nhưng cũng không nhanh. 
Màu đẹp lắm luôn ạ, thích trầm đánh đậm thích nhạt đánh nhẹ, biến hóa được nhiều kiểu, lâu trôi lâu bay màu luôn.
Vẫn rất thích son của Bbia ",0.0
9906,"Chất son mịn, k lộ Vân môi, sử dụng khá ưng ý, lên màu chuẩn, giao hàng lâu",0.0
9907,son màu hồng lên tone k chuẩn ns chung là chất son cũng đc thơm nhưng mà sai lệch về màu quá,1.0
9908,"Son rất đẹp, thơm, dùng rất thích, giao hàng không được nhanh lắm, sản phẩm đóng gói đẹp ",0.0
9910,"Giao hàng nhanh, gói hàng đẹp. Có tem chống giả, màu cũng xinh lắm ạ. Thanks",0.0
9911,Rất okkk,0.0
9912,"Đóng gói chắc chắn 
Giao hàng nhanh
Tư vấn nhiệt tình
Son lên màu đẹp, mịn môi.
Sẽ ủng hộ shop dài dài",0.0
9913,"Son lên màu đẹp, nhẹ môi, bám khá ổn, màu base vẫn đỏ sáng hơn màu ban đầu",0.0
9914,Màu 25 đẹp dễ đánh gói hàng siêu yêu!!! Màu son hơi gắt!! Mua dịp km giá iu hơn,0.0
9915,"Mình đã từng mua màu 12 và thấy ưng quá nên mua tiếp màu 14 ở đây. Mua tại shop sản phẩm còn có tem đàng hoàng dùng rất yên tâm. Son lên màu đẹp, ăn uống lại không phai. Rất yêu ",0.0
9916,Đóng gói cẩn thận đúng màu son đẹp lì giao hàng nhanh sau ủng hộ tiếp ạ,0.0
9917,Thất vọng màu 23 😔,1.0
9918,Chất lượng sản phẩm tuyệt vờiiiii. Mua bao nhiêu lần cũng ko thất vọng. Luôn ủng hộ shop nhaaa 😘😘,0.0
9919,"Sản phẩm đc gói cẩn thận kĩ càng, còn được tặng thêm 1 túi tote vải nữa 😌 rate 5*****",0.0
9920,Tuyệt vời son đánh mịn ơi là mịn hahchdhdhhccccccdxxcdssdd,0.0
9921,"son xài dc 2 tháng rồi thấy k có gì khác biệt, sau khi thoa lại có cảm giác nặng môi",1.0
9922,"Son đẹp,rất lì,dùng k bị khô môi,giao hàng khá nhanh,shop phục vụ tốt",0.0
9923,Mình nhận rồi. Màu đẹp y hình.  Mua 8 cây bên shop rồi . Thích lâm,0.0
9924,"Giao hàng lâu, có vẻ chất son khá ok, mướt, k lì như mong đợi ạ, màu v9 đỏ cam (base hồng) lên tay khá là xinh còn lên môi dù đã đánh son lót nhưng mà son lên môi thành màu hồng buồn thật sự ạ :<",1.0
9925,Giao hàng nhanh. Son lên màu đẹp . Gần giống màu 25 . Mua của hãng nên yên tâm. Gia sale bao rẻ. Hehe. Chất son bbia dùng hết nhẵn 2 thỏi 25 và 15 rồi ưng quá nên vẫn mua tiếp. Giá rẻ son đẹp iu quá. Cảm ơn shop,0.0
9926,":<, chắc do môi mình chứ màu đánh lên ra base hồng hòngggg cơ, buồn qué",1.0
9927,"E lười chụp son quá 😁
Son xinh, lên màu đẹp, gói hàng siêu xinh!! ",0.0
9928,"Mùi son thơm, bao bì thiết kế đẹp mắt😊",0.0
9930,"Son đẹp lams luôn, mùi son có hơi hắt   thời gian giao hàng rất nhanh",0.0
9931,Thật sự là định không đánh giá shop nhưng quá đáng quá đi Son bị bóc hộp trước rồi Son thì còn có 1 tí Khui mãi mới lên Chắc là son chính hãng đấy Nhưng chắc dùng được 1 tháng là hết,1.0
9932,"Son đẹp cực mọi người ạ ,rất đáng tiền son thơm và mềm mịn ,ủng hộ shop tiếp gói hàng đẹp nữa chứ ❤️ ",0.0
9933,"Son đẹp, màu rất ưng. Chất son xịn, đóng gói kĩ càng. Nên mua nha.",0.0
9934,"1 cây date mất hết hơn 1 năm, và 1 cây date mất hết hơn 8 tháng. Mua khuyến mãi lại không tặng quà kèm theo. Bán hàng qua mạng kiểu này shopee coi lại người bán hàng 1 chút!",1.0
9935,"Giao hàng đủ và siêu nhanh. Màu son cực kì cực kì đẹp, đúng là màu best seller có khác. Cám ơn Merzy nhiều.",0.0
9936,Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm chắc chắn. Thời gian giao hàng nhanh,0.0
9937,Chất lượng son chưa xài nhưng hộp xinh rất thích.,0.0
9938,Đúng đã luôn ạ!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0.0
9939,"Son khá xịn, màu ok nhưng có lẽ không hợp với tuiTvT
Mùi không nồng lắm đâu
Vỏ nhìn là thấy xịn ơi yuyu
Nên mua nha mọi người
",0.0
9940,"Son được gói rất cẩn thận, chắc chắn nè
Mùi thơm như kẹo ngọt vậy
Giao hàng tận tình lắm",0.0
9941,Màu son không được đều. Giao hàng quá chậm,1.0
9943,Không thấy kèm hóa đơn theo sản phẩm,1.0
9944,"Shop chuẩn bị hàng lâu bù được cái chất lượng sảo phẩm khỏi chê luôn🥰🥰
Đánh giá shop 5 sao hi vọng lầm tới shop gửi nhanh một chút🌹",0.0
9945,Màu son thật và màu trong hình không giống nhau.,1.0
9946,"Son đẹp
",0.0
9947,"Son đẹp lắm ạ mua lại lần 2 vì màu 25 rất đẹp, màu 25 hết nhanh lắm nên mn phải canh nha",0.0
9948,"Son lên màu đẹp ,vỏ son siêu xinh giao hàng nhanh, son để lại lớp tint đỏ rất xinh ",0.0
9949,"Son siêu mướt k bao giờ vón cục, thích nhất là ăn xong vẫn còn màu",0.0
9950,"Giao hàng nhanh, son màu đẹp, mua ở mall nên yên tâm hơn......",0.0
9951,Chất lượnng sản phẩm tuyệt vời. Đóng gói sản phẩm đẹp và chắc chắn,0.0
9952,"điểm cộng: son mướt, nhẹ môi, rất lì, cầm rất đã tay, son trôi để lại lớp tint base hồng nhạt
điểm trừ: chưa kịp tán đã khô rồi, cây m6 không lì lắm, lên màu cũng không chuẩn bằng khi test màu lên tay.
vẫn cho shop 5 sao vì chất son quá đã và giao rất nhanh ạ.
sẽ ủng hộ thêm.",0.0
9953,"Gói hàng cẩn thận
Giao hàng nhanh
Giao đúng màu đã chọn
Son có mùi thơm nhẹ",0.0
9954,"Son đẹp, màu đậm đà, shop giao hàng lâu
Đã mua 2 lần, thích son này ạ",0.0
9955,"Son đẹp, đóng gói hàng cẩn thận, giao hàng nhanh, ns chung là chim ưng lắm ạ ",0.0
9956,"Son cũng khá là ok, khá lì, giá cả hợp lí, zzzzzzzzzzzzzzzzzzzzzz",0.0
9957,"Ko biết đơn trc hay đơn này nhưg mag dc tặg lịch . Shop mall uy tín lắm mn ạ . Lần nào gửi hàg cũg oki ko một vấn đề j . Mik đã đặt rất nhiều cho ae bạn bè dùg cả r . Ko có một cái j để chê luôn ❤️
Nghìn timmmm ",0.0
9958,"Màu đẹp, rất thích nnnnnnnnnnnnnnnnnnnnnjjjjjjjjjjjjjj",0.0
9959,Rất thích màu nhaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,0.0
9960,Chất luợng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn,0.0
9961,"Gói hàng siêu xinh. Trc m mua 1 thỏi r nhưng màu ko đúng ý m, bh chọn đc màu quá ưng ý. Shop phục vụ nhiệt tình. Mỗi tội giao hàng hơi lâu nhưng vẫn Sẽ ủng hộ shop dài dài 😁",0.0
9962,Son đẹp. Mùi rất thơm mình rất thích. Có điều màu a5 mình thấy màu nâu như socola ý. N nói chung  là cũng rất beauty và hịn hò😁😁😁😁,0.0
9963,Chính xác nó là son màu hồng không thể đỏ được. Được mỗi cái lâu trôi,2.0
9964,"Không cần nói nhiều nữa. Hàng đẹp, gói hàng cẩn thận mà bên giao hàng làm nát hết hộp. Sẽ ủng hộ shop lâu dài",0.0
9965,"Ship hơi lâu, son dùng ok, lâu trôi, lúc bôi lên hơi bột nhưng để khô chất son ok",2.0
9966,"Màu đẹp, ưng quá! Giao hàng siêu nhanh. Shop gói hàng cẩn thận, son thơm ưng ghê ! ",0.0
9967,Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm đẹp. Mùi son thơm. Lì ,0.0
9968,Ok,0.0
9969,"Màu son rất xunh, hàng giao nhanh và gói hàng cẩn thận. Có dịp sẽ tiếp tục ủng hộ .^^",0.0
9970,"Mua son lần thứ n 😂 chất lượng sản phẩm tốt, đóng gói đẹp, hộp đựng rất dễ thương, rất đáng tiền, thời gian giao hàng rất nhanh. ",0.0
9971,"Chất son nhẹ môi xịnnn cực, màu lên tuỳ base môi nữa, báe môi hồng thì lên không thấy nhiều sắc cam lắm đâu. Mùi khá mờ lem :))) mình thích mùi này.",0.0
9972,Son không lì như mong đợi. Dễ trôi,1.0
9973,"Giao hàng nhanh, son đẹp miễn chê, vô cùng ưng ý về sphẩm",0.0
9974,Chỉ dùng dưỡng ẩm trước khi ngủ vì sau khi tẩy da chết thì môi mình hơi khô. Ngoài công dụng làm mềm môi thì mình chưa thấy công dụng làm hồng cũng như trị thâm của sản phẩm,2.0
9975,Chất lượng khá tốt,0.0
9976,"Bbia luôn là chân ái
Chất son mềm mịn mướt giá thì quá là mềm luôn",0.0
9977,"Son màu đẹp. Đóng gói hàng đẹp chắc chắn, có giấy chống sốc rất cẩn thận. Nói chung là ưng ",0.0
9978,"- Son giao nhanh cầm tay nặng cịt, nhưq wà tặq k như shop đăq tải thay vào đó là 5 bao lì xì cùq hãq",2.0
9979,hơi khó ngửi,1.0
9980,"Son đẹp miễn chê luôn :)) sẽ mua lại lần sau 
10 điểm ❤❤❤❤😍😍😍😍❤😍",0.0
9981,Đặt thỏi màu xanh thì shop lại giao màu trắng. Bình thường đặt tầm 2 ngày là có. Lần này đặt 1 tuần mới giao hàng.,1.0
9982,Son rất đẹp ạ. Nhưng có điều mình đặt vào cuối tuần nên shop không làm việc đến tận tuần sau mới nhận được hàng ((,0.0
9983,"đát quá cận hạn (2017 đến 2021), mẫu mã, màu sắc đẹp",2.0
9984,"Son đẹp
Chính hãngggg
Chấttt lượnggggg
Sẽ ủng hộ..,.......",0.0
9985,"Đóng gói sản phẩm chắc chắn, chất son mịn, hơi dính, có mùi thơm, lên màu xinh dã man",0.0
9986,"Chất lượng sp tốt, có tem chống giả cẩn thận, giao hàng nhanh",0.0
9987,Son ko đủ giống màu như ảnh đã vậy son còn cứ dính dính kêu lâu trôi mà đủ vô gì cũng lem ra hết. Thật sự em ko thích sản phẩm này và cảm thấy nó tệ,1.0
9988,Chất lượng son rất tốt. Lên màu chuẩn. Có tem chống hàng giả.ship nhanh,0.0
9989,"Lần 2 mua son của shop, ưng hết sảy, chất son mịn, đặc, độ lì cao, mùi thơm nữa. Đóng gói cẩn thận, giao hàng nhanh.",0.0
9990,"Đúng loại đang dùng, thank shop 
Giao hàng cũng nhanh nữa ",0.0
9991,son màu cũng được mùi cũng thơm nhưng giao hàng hơn cả tuần rất lâu với cái giá này thì son bé lắm,1.0
9992,"Son hơi nhiều bột, chất đặc hơn màu 14 t từng mua. Màu thì tất nhiên là đẹp rồi. Chỉ ko ưng chất son",1.0
9993,"Son lên màu chuẩn, không khô môi, thời gian giao hàng nhanh, rất đáng tiền.",0.0
9994,"Về chất son thì khỏi chê điểm nào : k quá đặc cũng k quá lỏng, cực kì dễ đánh, độ lì siêu lì mà k hề khô hay lộ vân môi.
Màu thì mua 4 màu ưng cả 4, đều tôn da, màu lên tươi đẹp hơn ảnh. Chắc 1 phần do mình cũng dễ chọn son, đánh màu nào cũng đc 🤣",0.0
9995,"Son lên màu đẹp, chất kem mịn bám lâu, rất hài lòng. Giao hàng nhanh!!!",0.0
9996,"Son lên màu đẹp, xinh
Thời gian giao hàng lâu",0.0
9997,Son lên màu đẹp nhưng các bạn hẳn cũng biết là dòng này xài khá là khô môi,2.0
9998,Màu này nghiên về hồng đậm hơn trong giới thiệu. Hơi thất vọng về màu. Nhưng sản phẩm thì rất tốt đc tặng kèm cả lichi,2.0
10000,Canh mãi mới mua được. Son mềm mướt lâu trôi nếu ko ăn uống nhiều. Cực thích,0.0
10001,Sản phẩm đăng có tặng kèm túi xách mà giao hàng lại không thấy. Mua của shop nhiều lần mà lần thấy thất vọng,1.0
10002,Sp ko như mong đợi. Son bóng k hợp với mình,1.0
10003,"Giao đúng sản phẩm, đúng size, chất liệu ổn phù hợp với giá tiền, đã mua thêm mấy bộ nữa mặc dần hihi, giao hàng cũng nhanh, có gọi điện xác nhận, vote 5 sao",0.0
10004,mua hàng của shop lúc nào cũg rất yên tâm,0.0
10005,"Giao hàng nhanh, chưa dùng nhưng vẫn đánh giá shop 5 sao để khích lệ ",0.0
10006,Giao hàng đúng hình mẫu. Chưa có dịp sử dụng nên chưa rõ có thật sự lì hay không.,2.0
10007,"Son rất mịn, màu đẹp nữa, lại còn giao hàng đúng ngày sinh nhật của mình nữa",0.0
10008,"Đã nhận được hàng, cảm thấy ưng thật ưng luôn ý. Đóng bọc rất cẩn thận....lại có cả thiệp cảm ơn. Tks shop nhiều",0.0
10009,"Sản phẩm đóng gói rất chắc chắn cẩn thận, son thoa lên đẹp, một sản phẩm chất lượng mà bạn không thể thiếu. Sẽ ủng hộ shop lâu dài !!!!!!",0.0
10010,"Mua vì package siêu xinh, cầm chắc thay, lúc đầu tưởng vỏ mỏng nên hơi thất vọng xíu nhưng lúc cầm trên tay siêu chắc, siêu sang nha mấy chế. Vote 10 sao cho anh shipper nhiệt tình, nhận hàng giúp mình khi mình k có nhà, sau giờ làm ảnh mới đem tới. Nhờ shop review với bên giao hàng nếu được ạ 😊",0.0
10011,Mình đặt son cho mẹ thì đến khi mẹ mình mở ra chỉ có vỏ hộp là sao?,1.0
10012,"Đóng gói sản phẩm đẹp chắc chắn, chất lượng son khá ổn so với giá",0.0
10013,"Màu son nghiêng hồng, dưỡng khá nhiều, son mịn không thấy cảm giác bột, mùi khá thơm kiểu mùi dâu. Có bám dính nhẹ. Nói chung xài đc :))
",0.0
10014,"son chất cực đẹp, lì, có mùi thơm rất thich cảm ơn shoppppppppppppppppp",0.0
10015,Hàng chuẩn nha không phải xoắn đou các bạn ạ. Mua mua mua muaaa,0.0
10016,"Son ko bị khô môi. Do sắc tố, lên môi mình thành màu cam cháy rất xinh 👍👍👍",0.0
10017,"Hàng chất lượng, mẫu mã đẹp , giao hàng nhanh, đóng gói kĩ , sẽ ủng hộ",0.0
10018,Chưa thấy mua son ở đâu ưng như thế,0.0
10019,Sản phẩm tốt đúng son màu đẹp thích lắm lên màu tôn gia son bám lâu,0.0
10020,Son đẹp mượt mà shop giao hơi lâu nên cần xem lại ở khoảng này nhé ,0.0
10021,"Một chữ thôi "" xịn"" =)))",0.0
10022,"Son lên màu đẹp và chuẩn tuy nhiên khô hơi nhanh nên hơi khó tán. Độ bám màu tốt, giữ màu lâu ngay cả khi ăn uống, tuy nhiên khi trôi thì son trôi từ giữa môi để lại 1 lớp viền rất xấu. Mùi thơm ngọt ngào.",2.0
10023,Quá xịn luônn. Mua lần thứ 2 rồi vẫn rất thích em bbia này á. Rất xinh rất yêu ncl ưng ưng 💁,0.0
10024,Giao hàng nhanhhh đóng gói cẩn thậnnnn okeeeeeeeeeeeeeeee,0.0
10025,Màu son đẹp.cảm ơn shop nhiều.,0.0
